Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
3.340388775,2.765559,3.424501,0.1070248,0.04332321,1.079188,0.2636096,8.806122,-23.68361,-31.94457,1001.496
3.360571861,3.868513,5.516408,1.999055,0.1244588,0.9926814,0.166894,8.806122,-23.68361,-31.94457,1001.496
3.380755901,0.9273012,7.907159,1.876988,0.009625809,0.7586141,0.09674084,8.806122,-23.68361,-31.94457,1001.496
3.400939941,1.172402,9.102533,2.48732,-0.09322253,0.9656168,0.1764096,8.433002,-23.68411,-31.50692,1001.498
3.418600559,3.868513,9.75999,1.999055,-0.0709042,1.036101,0.0892131,8.433002,-23.68411,-31.50692,1001.498
3.438783646,1.478778,9.401378,1.449756,0.07855508,0.9593015,0.1906301,8.82389,-24.42379,-31.50518,1001.499
3.458967686,-0.3594792,8.863459,2.48732,0.06780728,1.010589,0.1819292,8.82389,-24.42379,-31.50518,1001.499
3.479150772,-5.812977,10.8956,1.938021,0.0489863,0.9714436,0.1923736,8.82389,-24.42379,-31.50518,1001.495
3.499334812,-6.977207,10.83583,1.327689,0.04722559,0.9175579,0.2000683,9.858637,-23.68659,-31.94038,1001.495
3.519517899,-0.4207545,9.281839,2.48732,-0.07774441,0.9638956,0.08000869,9.858637,-23.68659,-31.94038,1001.495
3.539701939,4.358716,8.743921,2.731453,0.008119991,1.004184,0.005745657,9.127035,-24.05226,-32.38234,1001.495
3.559885502,6.258248,8.086465,1.022523,0.1016436,1.005121,0.1486834,9.127035,-24.05226,-32.38234,1001.495
3.580069065,2.030256,8.445077,1.205623,0.05191844,0.9292281,0.1540666,9.127035,-24.05226,-32.38234,1001.495
3.600252628,-1.523709,9.999064,1.938021,-0.01258565,0.9193272,0.1276896,8.814184,-24.05447,-31.50531,1001.499
3.620436669,-1.830085,9.102533,0.4121909,0.02133119,1.1042,0.2003941,8.814184,-24.05447,-31.50531,1001.499
3.640619755,0.4370991,10.29791,1.632855,0.02772827,0.9369079,0.07640022,9.125391,-24.0538,-31.94321,1001.501
3.660803795,0.4983744,11.01513,2.365254,-0.03032364,0.8715727,0.07957163,9.125391,-24.0538,-31.94321,1001.501
3.680986881,2.214082,8.80369,-0.2591745,0.05272852,1.140887,0.1636069,9.495223,-24.0564,-31.5026,1001.503
3.698647976,4.848917,7.727852,0.4732241,0.03645821,1.013659,0.02097577,9.495223,-24.0564,-31.5026,1001.503
3.718831539,0.866026,7.249702,-0.07607486,0.01998833,0.9376962,0.1318981,9.495223,-24.0564,-31.5026,1001.505
3.739015579,-1.156057,7.488777,0.1070248,0.06596808,0.9637883,0.1591092,9.495223,-24.0564,-31.5026,1001.505
3.759198666,-1.584984,7.189933,0.5952905,0.03654115,0.964388,0.1523521,9.495223,-24.0564,-31.5026,1001.506
3.779382706,-0.3594792,8.445077,0.1070248,-0.05896566,1.005368,0.1280008,9.858637,-23.68659,-31.94038,1001.506
3.799565792,-1.094782,7.488777,1.693888,-0.02273785,1.000248,0.1609342,9.858637,-23.68659,-31.94038,1001.51
3.819749832,-0.2369287,8.743921,1.449756,0.01398571,1.034931,0.1386972,9.858637,-23.68659,-31.94038,1001.51
3.839932919,2.030256,10.23814,2.121121,-0.007362962,0.9668296,0.08482932,10.23011,-23.68764,-31.9389,1001.51
3.860116959,2.520458,11.43351,2.060088,-0.03438804,1.007311,0.115352,10.23011,-23.68764,-31.9389,1001.51
3.880300522,1.968981,10.77606,1.693888,0.0556417,0.9801059,0.1594474,9.860281,-23.68504,-32.37951,1001.51
3.900484085,-0.05310292,10.8956,1.754922,0.03101261,0.9043111,0.09472715,9.860281,-23.68504,-32.37951,1001.509
3.920667648,0.1919981,11.79213,1.999055,-0.02236803,1.05,0.1283439,9.860281,-23.68504,-32.37951,1001.509
3.940851212,-0.5433049,10.95537,2.060088,-0.0112386,1.006886,0.1440182,10.23011,-23.68764,-31.9389,1001.507
3.961034775,-1.891361,9.640452,1.693888,0.06875674,0.9726267,0.1514947,10.23011,-23.68764,-31.9389,1001.507
3.978695869,-0.6045802,8.206002,1.083556,-0.003846491,0.9552552,0.08459508,10.61129,-24.05801,-31.93729,1001.507
3.998879433,1.049852,4.380802,1.449756,-0.002733218,0.8640411,0.04970028,10.61129,-24.05801,-31.93729,1001.507
4.019062996,0.3758239,2.52797,0.3511577,0.0144119,0.9993849,0.1569699,10.61129,-24.05801,-31.93729,1001.507
4.039246559,2.091531,1.392364,0.5952905,0.0448527,1.034774,0.1517866,10.60323,-23.68715,-32.37655,1001.507
4.059430599,0.3145486,4.081958,1.632855,0.04699623,0.9779946,0.1151389,10.60323,-23.68715,-32.37655,1001.507
4.079613686,-0.4207545,5.217565,1.693888,-0.01850048,0.9299839,0.1191507,10.22205,-23.31678,-32.37816,1001.507
4.099797726,-0.2982039,2.04982,1.388722,-0.05629249,0.9834339,0.1450799,10.22205,-23.31678,-32.37816,1001.503
4.119980812,0.06944759,-0.1018549,1.815955,0.003554906,1.020422,0.1204216,10.22205,-23.31678,-32.37816,1001.503
4.140164852,0.7434754,-0.8190799,0.6563238,0.07402185,1.095171,0.163644,10.22041,-23.31833,-31.93903,1001.505
4.160347939,0.9885765,-2.552374,0.04599158,0.0418578,0.9644989,0.1002817,10.22041,-23.31833,-31.93903,1001.505
4.180531979,-0.1143782,-2.910986,0.168058,0.004097277,0.9760591,0.09959276,10.59188,-23.31938,-31.93755,1001.504
