Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
1.980502129,1.082088,10.44215,1.516768,0.04236549,1.041054,0.1499682,6.966511,-24.41853,-31.51258,1001.396
2.000686169,0.4080605,12.11568,1.089535,0.04066733,0.9826437,0.1254585,6.966511,-24.41853,-31.51258,1001.396
2.020869255,0.8982626,12.59383,1.516768,-0.009627276,0.9933693,0.1413154,6.956806,-24.04922,-31.5127,1001.396
2.038529873,1.388465,10.9203,1.760901,-0.01423177,0.97543,0.1356146,6.956806,-24.04922,-31.5127,1001.396
2.058713436,0.6531615,10.38238,1.150569,-0.01730764,0.9893865,0.1894199,6.956806,-24.04922,-31.5127,1001.396
2.078896999,-0.3885178,8.11117,1.882967,-0.007933812,0.9721003,0.1876043,6.956806,-24.04922,-31.5127,1001.396
2.099080563,-0.6948941,8.051401,1.760901,0.008434164,0.9748909,0.1749842,6.956806,-24.04922,-31.5127,1001.396
2.119263649,-1.246371,8.11117,1.821934,0.03275822,0.9579184,0.1639077,6.955162,-24.05076,-31.07357,1001.395
2.139447212,-0.2046921,8.589319,1.699868,0.05869233,0.9669701,0.1694012,6.955162,-24.05076,-31.07357,1001.395
2.159630775,1.204639,8.11117,1.821934,0.02770825,0.9768379,0.1540712,7.339396,-24.41826,-31.88749,1001.395
2.179814339,3.165447,6.856025,0.9064357,0.03268776,1.082666,0.1902195,7.339396,-24.41826,-31.88749,1001.395
2.199997425,2.552694,4.166431,0.1740371,0.05654312,0.945927,0.1383329,7.339396,-24.41826,-31.88749,1001.395
2.220181465,-0.5723436,5.302037,-0.6193948,0.03512472,0.9610502,0.193648,7.326637,-24.05181,-31.0721,1001.395
2.240364552,-2.533152,6.318106,0.2961035,0.0488577,0.9821427,0.1882062,7.326637,-24.05181,-31.0721,1001.395
2.260548115,-3.697382,9.366313,1.272635,0.03051629,0.9437544,0.1719026,6.9471,-23.6799,-31.51283,1001.395
2.280731678,-1.062546,13.84897,1.150569,0.02468882,1.026381,0.1861977,6.9471,-23.6799,-31.51283,1001.395
2.298391819,1.817391,16.41903,1.333668,0.003165631,0.9332941,0.1109124,6.9471,-23.6799,-31.51283,1001.393
2.318575859,2.123768,17.19602,2.1271,-0.05703599,0.9638734,0.2108697,7.690051,-23.68201,-31.50988,1001.393
2.338758946,1.265914,17.85348,3.042598,-0.07058913,1.007853,0.2020283,7.690051,-23.68201,-31.50988,1001.393
2.358942509,0.4693357,17.6144,3.408798,-0.07390225,1.003273,0.1703143,8.062936,-23.68173,-31.88479,1001.393
2.379126072,0.04040897,17.19602,3.83603,-0.02785685,0.9448355,0.1710365,8.062936,-23.68173,-31.88479,1001.393
2.399309635,-0.6948941,15.76157,4.812562,0.02885249,1.03998,0.238039,8.062936,-23.68173,-31.88479,1001.393
2.419492722,1.265914,16.12018,4.080163,0.007892348,1.01833,0.2400742,8.082348,-24.42036,-31.88454,1001.397
2.439676762,3.349273,15.10411,3.164665,0.0727631,0.959753,0.1852951,8.082348,-24.42036,-31.88454,1001.397
